id,subset_id,dataset_id,numerical_id,value,qualifier,primary_property_id,secondary_property_id,value_temp,label
21255,337,277,44899,576.94,1,19,5,6000.0,ps
21255,337,277,44900,0.00042,0,19,5,6000.0,ps
21257,337,277,44901,578.12,1,19,5,6000.0,ps
21257,337,277,44902,0.00042,0,19,5,6000.0,ps
21259,337,277,44903,579.29,1,19,5,6000.0,ps
21259,337,277,44904,0.00033,0,19,5,6000.0,ps
21261,337,277,44905,580.47,1,19,5,6000.0,ps
21261,337,277,44906,0.00032,0,19,5,6000.0,ps
21263,337,277,44907,581.65,1,19,5,6000.0,ps
21263,337,277,44908,0.00018,0,19,5,6000.0,ps
21265,337,277,44909,582.83,1,19,5,6000.0,ps
21265,337,277,44910,0.00016,0,19,5,6000.0,ps
21267,337,277,44911,584.01,1,19,5,6000.0,ps
21267,337,277,44912,7e-05,0,19,5,6000.0,ps
21269,337,277,44913,585.18,1,19,5,6000.0,ps
21269,337,277,44914,2e-05,0,19,5,6000.0,ps
21271,337,277,44915,586.36,1,19,5,6000.0,ps
21271,337,277,44916,-8e-05,0,19,5,6000.0,ps
21273,337,277,44917,587.54,1,19,5,6000.0,ps
21273,337,277,44918,-0.00016,0,19,5,6000.0,ps
21275,337,277,44919,588.72,1,19,5,6000.0,ps
21275,337,277,44920,-0.00021,0,19,5,6000.0,ps
21277,337,277,44921,589.9,1,19,5,6000.0,ps
21277,337,277,44922,-0.00023,0,19,5,6000.0,ps
21279,337,277,44923,591.08,1,19,5,6000.0,ps
21279,337,277,44924,-0.00029,0,19,5,6000.0,ps
21281,337,277,44925,592.26,1,19,5,6000.0,ps
21281,337,277,44926,-0.00038,0,19,5,6000.0,ps
21283,337,277,44927,593.44,1,19,5,6000.0,ps
21283,337,277,44928,-0.0005,0,19,5,6000.0,ps
21285,337,277,44929,594.62,1,19,5,6000.0,ps
21285,337,277,44930,-0.00057,0,19,5,6000.0,ps
21287,337,277,44931,595.8,1,19,5,6000.0,ps
21287,337,277,44932,-0.00062,0,19,5,6000.0,ps
21289,337,277,44933,596.98,1,19,5,6000.0,ps
21289,337,277,44934,-0.00066,0,19,5,6000.0,ps
21291,337,277,44935,598.16,1,19,5,6000.0,ps
21291,337,277,44936,-0.00073,0,19,5,6000.0,ps
21293,337,277,44937,599.34,1,19,5,6000.0,ps
21293,337,277,44938,-0.00074,0,19,5,6000.0,ps
21295,337,277,44939,600.52,1,19,5,6000.0,ps
21295,337,277,44940,-0.00087,0,19,5,6000.0,ps
21297,337,277,44941,601.7,1,19,5,6000.0,ps
21297,337,277,44942,-0.00083,0,19,5,6000.0,ps
21299,337,277,44943,602.88,1,19,5,6000.0,ps
21299,337,277,44944,-0.00094,0,19,5,6000.0,ps
21301,337,277,44945,604.06,1,19,5,6000.0,ps
21301,337,277,44946,-0.00102,0,19,5,6000.0,ps
21303,337,277,44947,605.24,1,19,5,6000.0,ps
21303,337,277,44948,-0.00102,0,19,5,6000.0,ps
21305,337,277,44949,606.42,1,19,5,6000.0,ps
21305,337,277,44950,-0.00111,0,19,5,6000.0,ps
21307,337,277,44951,607.6,1,19,5,6000.0,ps
21307,337,277,44952,-0.00112,0,19,5,6000.0,ps
21309,337,277,44953,608.78,1,19,5,6000.0,ps
21309,337,277,44954,-0.0012,0,19,5,6000.0,ps
21311,337,277,44955,609.96,1,19,5,6000.0,ps
21311,337,277,44956,-0.00116,0,19,5,6000.0,ps
21313,337,277,44957,611.15,1,19,5,6000.0,ps
21313,337,277,44958,-0.00121,0,19,5,6000.0,ps
21315,337,277,44959,612.33,1,19,5,6000.0,ps
21315,337,277,44960,-0.00125,0,19,5,6000.0,ps
21317,337,277,44961,613.51,1,19,5,6000.0,ps
21317,337,277,44962,-0.00129,0,19,5,6000.0,ps
21319,337,277,44963,614.69,1,19,5,6000.0,ps
21319,337,277,44964,-0.00136,0,19,5,6000.0,ps
21321,337,277,44965,615.88,1,19,5,6000.0,ps
21321,337,277,44966,-0.00139,0,19,5,6000.0,ps
21323,337,277,44967,617.06,1,19,5,6000.0,ps
21323,337,277,44968,-0.00135,0,19,5,6000.0,ps
21325,337,277,44969,618.24,1,19,5,6000.0,ps
21325,337,277,44970,-0.00142,0,19,5,6000.0,ps
21327,337,277,44971,619.42,1,19,5,6000.0,ps
21327,337,277,44972,-0.00146,0,19,5,6000.0,ps
21329,337,277,44973,620.61,1,19,5,6000.0,ps
21329,337,277,44974,-0.00145,0,19,5,6000.0,ps
21331,337,277,44975,621.79,1,19,5,6000.0,ps
21331,337,277,44976,-0.00155,0,19,5,6000.0,ps
21333,337,277,44977,622.97,1,19,5,6000.0,ps
21333,337,277,44978,-0.0015,0,19,5,6000.0,ps
21335,337,277,44979,624.16,1,19,5,6000.0,ps
21335,337,277,44980,-0.0015,0,19,5,6000.0,ps
21337,337,277,44981,625.34,1,19,5,6000.0,ps
21337,337,277,44982,-0.00154,0,19,5,6000.0,ps
21339,337,277,44983,626.52,1,19,5,6000.0,ps
21339,337,277,44984,-0.00151,0,19,5,6000.0,ps
21341,337,277,44985,627.71,1,19,5,6000.0,ps
21341,337,277,44986,-0.00149,0,19,5,6000.0,ps
21343,337,277,44987,628.89,1,19,5,6000.0,ps
21343,337,277,44988,-0.00151,0,19,5,6000.0,ps
21345,337,277,44989,630.08,1,19,5,6000.0,ps
21345,337,277,44990,-0.00158,0,19,5,6000.0,ps
21347,337,277,44991,631.26,1,19,5,6000.0,ps
21347,337,277,44992,-0.00156,0,19,5,6000.0,ps
21349,337,277,44993,632.44,1,19,5,6000.0,ps
21349,337,277,44994,-0.00156,0,19,5,6000.0,ps
21351,337,277,44995,633.63,1,19,5,6000.0,ps
21351,337,277,44996,-0.00151,0,19,5,6000.0,ps
21353,337,277,44997,634.81,1,19,5,6000.0,ps
21353,337,277,44998,-0.00156,0,19,5,6000.0,ps
21355,337,277,44999,636.0,1,19,5,6000.0,ps
21355,337,277,45000,-0.00157,0,19,5,6000.0,ps
21357,337,277,45001,637.18,1,19,5,6000.0,ps
21357,337,277,45002,-0.00148,0,19,5,6000.0,ps
21359,337,277,45003,638.37,1,19,5,6000.0,ps
21359,337,277,45004,-0.00162,0,19,5,6000.0,ps
21361,337,277,45005,639.56,1,19,5,6000.0,ps
21361,337,277,45006,-0.00147,0,19,5,6000.0,ps
21363,337,277,45007,640.74,1,19,5,6000.0,ps
21363,337,277,45008,-0.00145,0,19,5,6000.0,ps
21365,337,277,45009,641.93,1,19,5,6000.0,ps
21365,337,277,45010,-0.00144,0,19,5,6000.0,ps
21367,337,277,45011,643.11,1,19,5,6000.0,ps
21367,337,277,45012,-0.00158,0,19,5,6000.0,ps
21369,337,277,45013,644.3,1,19,5,6000.0,ps
21369,337,277,45014,-0.00151,0,19,5,6000.0,ps
21371,337,277,45015,645.48,1,19,5,6000.0,ps
21371,337,277,45016,-0.0015,0,19,5,6000.0,ps
21373,337,277,45017,646.67,1,19,5,6000.0,ps
21373,337,277,45018,-0.00144,0,19,5,6000.0,ps
21375,337,277,45019,647.86,1,19,5,6000.0,ps
21375,337,277,45020,-0.00142,0,19,5,6000.0,ps
21377,337,277,45021,649.04,1,19,5,6000.0,ps
21377,337,277,45022,-0.00134,0,19,5,6000.0,ps
21379,337,277,45023,650.23,1,19,5,6000.0,ps
21379,337,277,45024,-0.00137,0,19,5,6000.0,ps
21381,337,277,45025,651.42,1,19,5,6000.0,ps
21381,337,277,45026,-0.0014,0,19,5,6000.0,ps
21383,337,277,45027,652.61,1,19,5,6000.0,ps
21383,337,277,45028,-0.00129,0,19,5,6000.0,ps
21385,337,277,45029,653.79,1,19,5,6000.0,ps
21385,337,277,45030,-0.00137,0,19,5,6000.0,ps
21387,337,277,45031,654.98,1,19,5,6000.0,ps
21387,337,277,45032,-0.00132,0,19,5,6000.0,ps
21389,337,277,45033,656.17,1,19,5,6000.0,ps
21389,337,277,45034,-0.00133,0,19,5,6000.0,ps
21391,337,277,45035,657.36,1,19,5,6000.0,ps
21391,337,277,45036,-0.0012,0,19,5,6000.0,ps
21393,337,277,45037,658.54,1,19,5,6000.0,ps
21393,337,277,45038,-0.00116,0,19,5,6000.0,ps
21395,337,277,45039,659.73,1,19,5,6000.0,ps
21395,337,277,45040,-0.00112,0,19,5,6000.0,ps
21397,337,277,45041,660.92,1,19,5,6000.0,ps
21397,337,277,45042,-0.00126,0,19,5,6000.0,ps
21399,337,277,45043,662.11,1,19,5,6000.0,ps
21399,337,277,45044,-0.00092,0,19,5,6000.0,ps
21401,337,277,45045,663.3,1,19,5,6000.0,ps
21401,337,277,45046,-0.00077,0,19,5,6000.0,ps
21403,337,277,45047,664.49,1,19,5,6000.0,ps
21403,337,277,45048,-5e-05,0,19,5,6000.0,ps
21405,337,277,45049,665.67,1,19,5,6000.0,ps
21405,337,277,45050,0.00046,0,19,5,6000.0,ps
21407,337,277,45051,666.86,1,19,5,6000.0,ps
21407,337,277,45052,0.00096,0,19,5,6000.0,ps
21409,337,277,45053,668.05,1,19,5,6000.0,ps
21409,337,277,45054,0.0009,0,19,5,6000.0,ps
21411,337,277,45055,669.24,1,19,5,6000.0,ps
21411,337,277,45056,0.00052,0,19,5,6000.0,ps
21413,337,277,45057,670.43,1,19,5,6000.0,ps
21413,337,277,45058,-0.00021,0,19,5,6000.0,ps
21415,337,277,45059,671.62,1,19,5,6000.0,ps
21415,337,277,45060,-0.00067,0,19,5,6000.0,ps
21417,337,277,45061,672.81,1,19,5,6000.0,ps
21417,337,277,45062,-0.001,0,19,5,6000.0,ps
21419,337,277,45063,674.0,1,19,5,6000.0,ps
21419,337,277,45064,-0.00099,0,19,5,6000.0,ps
21421,337,277,45065,675.19,1,19,5,6000.0,ps
21421,337,277,45066,-0.00102,0,19,5,6000.0,ps
930574,501,409,1460091,330.377,1,4,5,310.0,nm
930574,501,409,1460092,3.648,0,4,5,310.0,nm
930575,501,409,1460093,332.204,1,4,5,310.0,nm
930575,501,409,1460094,4.619,0,4,5,310.0,nm
930576,501,409,1460095,333.255,1,4,5,310.0,nm
930576,501,409,1460096,5.987,0,4,5,310.0,nm
930577,501,409,1460097,334.539,1,4,5,310.0,nm
930577,501,409,1460098,7.313,0,4,5,310.0,nm
930578,501,409,1460099,335.784,1,4,5,310.0,nm
930578,501,409,1460100,8.892,0,4,5,310.0,nm
930579,501,409,1460101,337.496,1,4,5,310.0,nm
930579,501,409,1460102,10.649,0,4,5,310.0,nm
930580,501,409,1460103,338.743,1,4,5,310.0,nm
930580,501,409,1460104,13.343,0,4,5,310.0,nm
930581,501,409,1460105,340.067,1,4,5,310.0,nm
930581,501,409,1460106,15.944,0,4,5,310.0,nm
930582,501,409,1460107,341.779,1,4,5,310.0,nm
930582,501,409,1460108,17.895,0,4,5,310.0,nm
930583,501,409,1460109,343.025,1,4,5,310.0,nm
930583,501,409,1460110,19.812,0,4,5,310.0,nm
930584,501,409,1460111,344.154,1,4,5,310.0,nm
930584,501,409,1460112,21.602,0,4,5,310.0,nm
930585,501,409,1460113,345.127,1,4,5,310.0,nm
930585,501,409,1460114,23.46,0,4,5,310.0,nm
930586,501,409,1460115,346.45,1,4,5,310.0,nm
930586,501,409,1460116,24.397,0,4,5,310.0,nm
930587,501,409,1460117,348.315,1,4,5,310.0,nm
930587,501,409,1460118,24.98,0,4,5,310.0,nm
930588,501,409,1460119,349.248,1,4,5,310.0,nm
930588,501,409,1460120,25.259,0,4,5,310.0,nm
930589,501,409,1460121,350.492,1,4,5,310.0,nm
930589,501,409,1460122,25.63,0,4,5,310.0,nm
930590,501,409,1460123,352.28,1,4,5,310.0,nm
930590,501,409,1460124,26.044,0,4,5,310.0,nm
930591,501,409,1460125,355.622,1,4,5,310.0,nm
930591,501,409,1460126,26.068,0,4,5,310.0,nm
930592,501,409,1460127,356.555,1,4,5,310.0,nm
930592,501,409,1460128,26.313,0,4,5,310.0,nm
930593,501,409,1460129,361.18,1,4,5,310.0,nm
930593,501,409,1460130,26.524,0,4,5,310.0,nm
930594,501,409,1460131,366.114,1,4,5,310.0,nm
930594,501,409,1460132,25.856,0,4,5,310.0,nm
930595,501,409,1460133,368.561,1,4,5,310.0,nm
930595,501,409,1460134,25.264,0,4,5,310.0,nm
930596,501,409,1460135,371.436,1,4,5,310.0,nm
930596,501,409,1460136,24.597,0,4,5,310.0,nm
930597,501,409,1460137,377.302,1,4,5,310.0,nm
930597,501,409,1460138,23.118,0,4,5,310.0,nm
930598,501,409,1460139,383.907,1,4,5,310.0,nm
930598,501,409,1460140,22.205,0,4,5,310.0,nm
930599,501,409,1460141,386.782,1,4,5,310.0,nm
930599,501,409,1460142,21.529,0,4,5,310.0,nm
930600,501,409,1460143,389.773,1,4,5,310.0,nm
930600,501,409,1460144,20.811,0,4,5,310.0,nm
930601,501,409,1460145,393.776,1,4,5,310.0,nm
930601,501,409,1460146,21.308,0,4,5,310.0,nm
930602,501,409,1460147,397.663,1,4,5,310.0,nm
930602,501,409,1460148,21.798,0,4,5,310.0,nm
930603,501,409,1460149,399.412,1,4,5,310.0,nm
930603,501,409,1460150,22.389,0,4,5,310.0,nm
930604,501,409,1460151,401.433,1,4,5,310.0,nm
930604,501,409,1460152,22.98,0,4,5,310.0,nm
930605,501,409,1460153,402.639,1,4,5,310.0,nm
930605,501,409,1460154,23.579,0,4,5,310.0,nm
930606,501,409,1460155,404.349,1,4,5,310.0,nm
930606,501,409,1460156,24.026,0,4,5,310.0,nm
930607,501,409,1460157,408.315,1,4,5,310.0,nm
930607,501,409,1460158,25.563,0,4,5,310.0,nm
930608,501,409,1460159,411.153,1,4,5,310.0,nm
930608,501,409,1460160,26.99,0,4,5,310.0,nm
930609,501,409,1460161,413.836,1,4,5,310.0,nm
930609,501,409,1460162,28.189,0,4,5,310.0,nm
930610,501,409,1460163,416.83,1,4,5,310.0,nm
930610,501,409,1460164,29.844,0,4,5,310.0,nm
930611,501,409,1460165,420.485,1,4,5,310.0,nm
930611,501,409,1460166,31.972,0,4,5,310.0,nm
930612,501,409,1460167,423.712,1,4,5,310.0,nm
930612,501,409,1460168,33.568,0,4,5,310.0,nm
930613,501,409,1460169,427.017,1,4,5,310.0,nm
930613,501,409,1460170,35.392,0,4,5,310.0,nm
930614,501,409,1460171,431.178,1,4,5,310.0,nm
930614,501,409,1460172,37.435,0,4,5,310.0,nm
930615,501,409,1460173,432.928,1,4,5,310.0,nm
930615,501,409,1460174,39.065,0,4,5,310.0,nm
930616,501,409,1460175,435.378,1,4,5,310.0,nm
930616,501,409,1460176,40.72,0,4,5,310.0,nm
930617,501,409,1460177,438.1,1,4,5,310.0,nm
930617,501,409,1460178,42.155,0,4,5,310.0,nm
930618,501,409,1460179,444.516,1,4,5,310.0,nm
930618,501,409,1460180,45.862,0,4,5,310.0,nm
930619,501,409,1460181,447.549,1,4,5,310.0,nm
930619,501,409,1460182,47.475,0,4,5,310.0,nm
930620,501,409,1460183,451.361,1,4,5,310.0,nm
930620,501,409,1460184,50.371,0,4,5,310.0,nm
930621,501,409,1460185,453.889,1,4,5,310.0,nm
930621,501,409,1460186,52.618,0,4,5,310.0,nm
930622,501,409,1460187,457.816,1,4,5,310.0,nm
930622,501,409,1460188,54.906,0,4,5,310.0,nm
930623,501,409,1460189,461.161,1,4,5,310.0,nm
930623,501,409,1460190,57.422,0,4,5,310.0,nm
930624,501,409,1460191,465.4,1,4,5,310.0,nm
930624,501,409,1460192,59.829,0,4,5,310.0,nm
930625,501,409,1460193,470.455,1,4,5,310.0,nm
930625,501,409,1460194,62.827,0,4,5,310.0,nm
930626,501,409,1460195,476.948,1,4,5,310.0,nm
930626,501,409,1460196,66.12,0,4,5,310.0,nm
930627,501,409,1460197,480.487,1,4,5,310.0,nm
930627,501,409,1460198,68.18,0,4,5,310.0,nm
930628,501,409,1460199,485.619,1,4,5,310.0,nm
930628,501,409,1460200,70.375,0,4,5,310.0,nm
930629,501,409,1460201,489.857,1,4,5,310.0,nm
930629,501,409,1460202,72.528,0,4,5,310.0,nm
930630,501,409,1460203,494.483,1,4,5,310.0,nm
930630,501,409,1460204,74.58,0,4,5,310.0,nm
930631,501,409,1460205,498.487,1,4,5,310.0,nm
930631,501,409,1460206,75.796,0,4,5,310.0,nm
930632,501,409,1460207,499.81,1,4,5,310.0,nm
930632,501,409,1460208,77.003,0,4,5,310.0,nm
930633,501,409,1460209,502.842,1,4,5,310.0,nm
930633,501,409,1460210,78.118,0,4,5,310.0,nm
930634,501,409,1460211,505.564,1,4,5,310.0,nm
930634,501,409,1460212,79.638,0,4,5,310.0,nm
930635,501,409,1460213,512.096,1,4,5,310.0,nm
930635,501,409,1460214,82.753,0,4,5,310.0,nm
930636,501,409,1460215,514.508,1,4,5,310.0,nm
930636,501,409,1460216,84.839,0,4,5,310.0,nm
930637,501,409,1460217,522.748,1,4,5,310.0,nm
930637,501,409,1460218,86.367,0,4,5,310.0,nm
930638,501,409,1460219,527.53,1,4,5,310.0,nm
930638,501,409,1460220,88.199,0,4,5,310.0,nm
930639,501,409,1460221,529.745,1,4,5,310.0,nm
930639,501,409,1460222,88.925,0,4,5,310.0,nm
930640,501,409,1460223,534.487,1,4,5,310.0,nm
930640,501,409,1460224,89.524,0,4,5,310.0,nm
930641,501,409,1460225,537.752,1,4,5,310.0,nm
930641,501,409,1460226,90.174,0,4,5,310.0,nm
930642,501,409,1460227,543.231,1,4,5,310.0,nm
930642,501,409,1460228,90.156,0,4,5,310.0,nm
930643,501,409,1460229,545.095,1,4,5,310.0,nm
930643,501,409,1460230,88.982,0,4,5,310.0,nm
930644,501,409,1460231,548.824,1,4,5,310.0,nm
930644,501,409,1460232,88.264,0,4,5,310.0,nm
930645,501,409,1460233,551.466,1,4,5,310.0,nm
930645,501,409,1460234,87.613,0,4,5,310.0,nm
930646,501,409,1460235,557.838,1,4,5,310.0,nm
930646,501,409,1460236,86.987,0,4,5,310.0,nm
930647,501,409,1460237,561.994,1,4,5,310.0,nm
930647,501,409,1460238,85.34,0,4,5,310.0,nm
930648,501,409,1460239,564.518,1,4,5,310.0,nm
930648,501,409,1460240,83.76,0,4,5,310.0,nm
930649,501,409,1460241,568.519,1,4,5,310.0,nm
930649,501,409,1460242,82.129,0,4,5,310.0,nm
930650,501,409,1460243,572.364,1,4,5,310.0,nm
930650,501,409,1460244,80.684,0,4,5,310.0,nm
930651,501,409,1460245,577.997,1,4,5,310.0,nm
930651,501,409,1460246,78.919,0,4,5,310.0,nm
930652,501,409,1460247,583.123,1,4,5,310.0,nm
930652,501,409,1460248,76.384,0,4,5,310.0,nm
930653,501,409,1460249,589.105,1,4,5,310.0,nm
930653,501,409,1460250,74.272,0,4,5,310.0,nm
930654,501,409,1460251,593.65,1,4,5,310.0,nm
930654,501,409,1460252,72.793,0,4,5,310.0,nm
930655,501,409,1460253,596.329,1,4,5,310.0,nm
930655,501,409,1460254,71.408,0,4,5,310.0,nm
930656,501,409,1460255,605.029,1,4,5,310.0,nm
930656,501,409,1460256,67.623,0,4,5,310.0,nm
930657,501,409,1460257,611.981,1,4,5,310.0,nm
930657,501,409,1460258,63.779,0,4,5,310.0,nm
930658,501,409,1460259,615.321,1,4,5,310.0,nm
930658,501,409,1460260,62.19,0,4,5,310.0,nm
930659,501,409,1460261,617.267,1,4,5,310.0,nm
930659,501,409,1460262,65.163,0,4,5,310.0,nm
930660,501,409,1460263,619.167,1,4,5,310.0,nm
930660,501,409,1460264,61.328,0,4,5,310.0,nm
930661,501,409,1460265,621.534,1,4,5,310.0,nm
930661,501,409,1460266,58.811,0,4,5,310.0,nm
930662,501,409,1460267,626.194,1,4,5,310.0,nm
930662,501,409,1460268,56.285,0,4,5,310.0,nm
930663,501,409,1460269,631.903,1,4,5,310.0,nm
930663,501,409,1460270,53.261,0,4,5,310.0,nm
930664,501,409,1460271,636.835,1,4,5,310.0,nm
930664,501,409,1460272,50.0,0,4,5,310.0,nm
930665,501,409,1460273,643.166,1,4,5,310.0,nm
930665,501,409,1460274,47.778,0,4,5,310.0,nm
930666,501,409,1460275,645.809,1,4,5,310.0,nm
930666,501,409,1460276,48.31,0,4,5,310.0,nm
930667,501,409,1460277,646.779,1,4,5,310.0,nm
930667,501,409,1460278,46.874,0,4,5,310.0,nm
930668,501,409,1460279,649.109,1,4,5,310.0,nm
930668,501,409,1460280,45.902,0,4,5,310.0,nm
930669,501,409,1460281,652.875,1,4,5,310.0,nm
930669,501,409,1460282,43.03,0,4,5,310.0,nm
930670,501,409,1460283,660.837,1,4,5,310.0,nm
930670,501,409,1460284,39.194,0,4,5,310.0,nm
930671,501,409,1460285,665.071,1,4,5,310.0,nm
930671,501,409,1460286,38.18,0,4,5,310.0,nm
930672,501,409,1460287,671.906,1,4,5,310.0,nm
930672,501,409,1460288,34.573,0,4,5,310.0,nm
930673,501,409,1460289,677.228,1,4,5,310.0,nm
930673,501,409,1460290,33.086,0,4,5,310.0,nm
930674,501,409,1460291,678.548,1,4,5,310.0,nm
930674,501,409,1460292,31.878,0,4,5,310.0,nm
930675,501,409,1460293,684.646,1,4,5,310.0,nm
930675,501,409,1460294,29.656,0,4,5,310.0,nm
930676,501,409,1460295,691.717,1,4,5,310.0,nm
930676,501,409,1460296,27.864,0,4,5,310.0,nm
930677,501,409,1460297,694.629,1,4,5,310.0,nm
930677,501,409,1460298,26.504,0,4,5,310.0,nm
930678,501,409,1460299,699.563,1,4,5,310.0,nm
930678,501,409,1460300,25.042,0,4,5,310.0,nm
930679,501,409,1460301,703.875,1,4,5,310.0,nm
930679,501,409,1460302,23.716,0,4,5,310.0,nm
930680,501,409,1460303,714.829,1,4,5,310.0,nm
930680,501,409,1460304,20.175,0,4,5,310.0,nm
930681,501,409,1460305,718.208,1,4,5,310.0,nm
930681,501,409,1460306,18.84,0,4,5,310.0,nm
930682,501,409,1460307,720.772,1,4,5,310.0,nm
930682,501,409,1460308,18.494,0,4,5,310.0,nm
930683,501,409,1460309,725.046,1,4,5,310.0,nm
930683,501,409,1460310,17.387,0,4,5,310.0,nm
930684,501,409,1460311,729.784,1,4,5,310.0,nm
930684,501,409,1460312,15.773,0,4,5,310.0,nm
930685,501,409,1460313,733.825,1,4,5,310.0,nm
930685,501,409,1460314,15.215,0,4,5,310.0,nm
930686,501,409,1460315,737.632,1,4,5,310.0,nm
930686,501,409,1460316,14.193,0,4,5,310.0,nm
930687,501,409,1460317,740.663,1,4,5,310.0,nm
930687,501,409,1460318,14.065,0,4,5,310.0,nm
930688,501,409,1460319,744.936,1,4,5,310.0,nm
930688,501,409,1460320,12.798,0,4,5,310.0,nm
930689,501,409,1460321,749.365,1,4,5,310.0,nm
930689,501,409,1460322,12.181,0,4,5,310.0,nm
930690,501,409,1460323,751.347,1,4,5,310.0,nm
930690,501,409,1460324,11.809,0,4,5,310.0,nm
944720,756,605,1490619,1.2932,1,4,18,1.7,eV
944720,756,605,1490620,0.08718,0,4,18,1.7,eV
944721,756,605,1490621,1.31591,1,4,18,1.7,eV
944721,756,605,1490622,0.09744,0,4,18,1.7,eV
944722,756,605,1490623,1.31823,1,4,18,1.7,eV
944722,756,605,1490624,0.11795,0,4,18,1.7,eV
944723,756,605,1490625,1.32735,1,4,18,1.7,eV
944723,756,605,1490626,0.14103,0,4,18,1.7,eV
944724,756,605,1490627,1.32968,1,4,18,1.7,eV
944724,756,605,1490628,0.16923,0,4,18,1.7,eV
944725,756,605,1490629,1.33883,1,4,18,1.7,eV
944725,756,605,1490630,0.2,0,4,18,1.7,eV
944726,756,605,1490631,1.34341,1,4,18,1.7,eV
944726,756,605,1490632,0.21795,0,4,18,1.7,eV
944727,756,605,1490633,1.35026,1,4,18,1.7,eV
944727,756,605,1490634,0.23846,0,4,18,1.7,eV
944728,756,605,1490635,1.3503,1,4,18,1.7,eV
944728,756,605,1490636,0.25641,0,4,18,1.7,eV
944729,756,605,1490637,1.35942,1,4,18,1.7,eV
944729,756,605,1490638,0.27949,0,4,18,1.7,eV
944730,756,605,1490639,1.35952,1,4,18,1.7,eV
944730,756,605,1490640,0.32308,0,4,18,1.7,eV
944731,756,605,1490641,1.36641,1,4,18,1.7,eV
944731,756,605,1490642,0.35897,0,4,18,1.7,eV
944732,756,605,1490643,1.36877,1,4,18,1.7,eV
944732,756,605,1490644,0.39744,0,4,18,1.7,eV
944733,756,605,1490645,1.37335,1,4,18,1.7,eV
944733,756,605,1490646,0.42051,0,4,18,1.7,eV
944734,756,605,1490647,1.37801,1,4,18,1.7,eV
944734,756,605,1490648,0.47179,0,4,18,1.7,eV
944735,756,605,1490649,1.38715,1,4,18,1.7,eV
944735,756,605,1490650,0.50256,0,4,18,1.7,eV
944736,756,605,1490651,1.38952,1,4,18,1.7,eV
944736,756,605,1490652,0.54615,0,4,18,1.7,eV
944737,756,605,1490653,1.39185,1,4,18,1.7,eV
944737,756,605,1490654,0.57179,0,4,18,1.7,eV
944738,756,605,1490655,1.39418,1,4,18,1.7,eV
944738,756,605,1490656,0.6,0,4,18,1.7,eV
944739,756,605,1490657,1.39877,1,4,18,1.7,eV
944739,756,605,1490658,0.62564,0,4,18,1.7,eV
944740,756,605,1490659,1.40111,1,4,18,1.7,eV
944740,756,605,1490660,0.65641,0,4,18,1.7,eV
944741,756,605,1490661,1.4034,1,4,18,1.7,eV
944741,756,605,1490662,0.6641,0,4,18,1.7,eV
944742,756,605,1490663,1.40797,1,4,18,1.7,eV
944742,756,605,1490664,0.68205,0,4,18,1.7,eV
944743,756,605,1490665,1.40808,1,4,18,1.7,eV
944743,756,605,1490666,0.72821,0,4,18,1.7,eV
944744,756,605,1490667,1.41495,1,4,18,1.7,eV
944744,756,605,1490668,0.75641,0,4,18,1.7,eV
944745,756,605,1490669,1.42414,1,4,18,1.7,eV
944745,756,605,1490670,0.81026,0,4,18,1.7,eV
944746,756,605,1490671,1.42649,1,4,18,1.7,eV
944746,756,605,1490672,0.84359,0,4,18,1.7,eV
944747,756,605,1490673,1.43337,1,4,18,1.7,eV
944747,756,605,1490674,0.87692,0,4,18,1.7,eV
944748,756,605,1490675,1.44248,1,4,18,1.7,eV
944748,756,605,1490676,0.89231,0,4,18,1.7,eV
944749,756,605,1490677,1.44706,1,4,18,1.7,eV
944749,756,605,1490678,0.91026,0,4,18,1.7,eV
944750,756,605,1490679,1.4539,1,4,18,1.7,eV
944750,756,605,1490680,0.92821,0,4,18,1.7,eV
944751,756,605,1490681,1.45392,1,4,18,1.7,eV
944751,756,605,1490682,0.93846,0,4,18,1.7,eV
944752,756,605,1490683,1.46074,1,4,18,1.7,eV
944752,756,605,1490684,0.94359,0,4,18,1.7,eV
944753,756,605,1490685,1.46525,1,4,18,1.7,eV
944753,756,605,1490686,0.93077,0,4,18,1.7,eV
944754,756,605,1490687,1.46527,1,4,18,1.7,eV
944754,756,605,1490688,0.94103,0,4,18,1.7,eV
944755,756,605,1490689,1.46976,1,4,18,1.7,eV
944755,756,605,1490690,0.91795,0,4,18,1.7,eV
944756,756,605,1490691,1.472,1,4,18,1.7,eV
944756,756,605,1490692,0.90769,0,4,18,1.7,eV
944757,756,605,1490693,1.47877,1,4,18,1.7,eV
944757,756,605,1490694,0.89231,0,4,18,1.7,eV
944758,756,605,1490695,1.48319,1,4,18,1.7,eV
944758,756,605,1490696,0.83846,0,4,18,1.7,eV
944759,756,605,1490697,1.48323,1,4,18,1.7,eV
944759,756,605,1490698,0.85897,0,4,18,1.7,eV
944760,756,605,1490699,1.48758,1,4,18,1.7,eV
944760,756,605,1490700,0.77436,0,4,18,1.7,eV
944761,756,605,1490701,1.49216,1,4,18,1.7,eV
944761,756,605,1490702,0.79231,0,4,18,1.7,eV
944762,756,605,1490703,1.49448,1,4,18,1.7,eV
944762,756,605,1490704,0.81538,0,4,18,1.7,eV
944763,756,605,1490705,1.4966,1,4,18,1.7,eV
